Order ID,Order Date,Order Priority,Order Quantity, Sales ,Discount, Profit ,Unit Price,Shipping Cost,Customer Name,Province,Region,Product Category,Product Sub-Category,Ship Date,,,,,,,,
43493,05-Oct-2012,High,14, $72 ,0.05,-$30.7,4.98,4.7,Nick Crebassa,Saskachewan,Prarie,Office Supplies,Paper,05-Dec-2012,,,,,,,,
30375,05-Mar-2012,Low,20, $71 ,0.03,-$93.0,3.36,6.27,Christina Anderson,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories,05-Jul-2012,,,,,,,,
47175,25-Apr-2010,Not Specified,40, $70 ,0.1,-$2.3,1.82,1,Jeremy Lonsdale,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies,26-Apr-2010,,,,,,,,
35136,10-Aug-2009,Critical,23, $69 ,0.07,$17.2,2.94,0.81,Peter Fuller,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies,10-Sep-2009,,,,,,,,
6211,23-Nov-2009,Critical,3, $69 ,0.07,-$38.9,21.38,8.99,Nona Balk,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies,25-Nov-2009,,,,,,,,
45893,26-May-2011,High,15, $68 ,0.05,$8.9,4.49,1.49,Patrick Ryan,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories,27-May-2011,,,,,,,,
17862,05-Jul-2012,Not Specified,31, $68 ,0.08,$4.9,2.1,0.7,Neil Knudson,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies,05-Sep-2012,,,,,,,,
55362,20-Apr-2011,High,24, $68 ,0.07,$13.4,2.88,0.99,Cindy Schnelling,Saskachewan,Prarie,Office Supplies,Labels,22-Apr-2011,,,,,,,,
6211,23-Nov-2009,Critical,28, $68 ,0.01,-$142.7,2.16,6.05,Nona Balk,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories,25-Nov-2009,,,,,,,,
52615,19-Oct-2009,Low,4, $67 ,0.05,-$139.5,4.48,49,Liz Pelletier,Saskachewan,Prarie,Office Supplies,Appliances,23-Oct-2009,,,,,,,,
6020,21-Sep-2009,Medium,23, $66 ,0.09,$13.7,2.88,0.99,Arianne Irving,Saskachewan,Prarie,Office Supplies,Labels,23-Sep-2009,,,,,,,,
18049,13-Aug-2009,Medium,10, $66 ,0.07,-$22.6,5.98,5.46,Liz Carlisle,Saskachewan,Prarie,Office Supplies,Paper,15-Aug-2009,,,,,,,,
28294,22-May-2012,High,47, $63 ,0,-$19.9,1.26,0.7,Lindsay Castell,Saskachewan,Prarie,Office Supplies,Rubber Bands,23-May-2012,,,,,,,,
50087,15-May-2010,Not Specified,17, $59 ,0.03,$7.0,3.29,1.35,Patrick Ryan,Saskachewan,Prarie,Office Supplies,Rubber Bands,17-May-2010,,,,,,,,
69,06-Mar-2009,Not Specified,28, $52 ,0.03,$0.4,1.68,0.7,Jonathan Doherty,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies,06-May-2009,,,,,,,,
34402,05-Feb-2010,High,11, $49 ,0.07,$23.9,3.15,0.5,Mitch Willingham,Saskachewan,Prarie,Office Supplies,Labels,05-May-2010,,,,,,,,
57510,12-Oct-2011,Not Specified,6, $48 ,0.01,-$11.3,6.68,5.2,Liz Carlisle,Saskachewan,Prarie,Office Supplies,Paper,12-Oct-2011,,,,,,,,
10754,17-Mar-2010,Low,7, $48 ,0.09,-$23.3,6.48,5.94,Saphhira Shifley,Saskachewan,Prarie,Office Supplies,Paper,19-Mar-2010,,,,,,,,
43555,07-Mar-2012,Medium,34, $44 ,0,-$17.5,1.26,0.7,Sung Shariari,Saskachewan,Prarie,Office Supplies,Rubber Bands,07-May-2012,,,,,,,,
1895,29-May-2009,Medium,5, $41 ,0.02,-$23.3,6.48,7.91,Mitch Willingham,Saskachewan,Prarie,Office Supplies,Paper,31-May-2009,,,,,,,,
58308,21-May-2010,Not Specified,2, $40 ,0.03,-$23.6,16.16,7.74,William Brown,Saskachewan,Prarie,Furniture,Office Furnishings,23-May-2010,,,,,,,,
58339,13-Jun-2009,High,11, $38 ,0.01,$7.5,2.08,1.49,Rick Hansen,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories,14-Jun-2009,,,,,,,,
58181,10-Jul-2012,Not Specified,5, $36 ,0.04,-$22.0,5.98,7.15,William Brown,Saskachewan,Prarie,Office Supplies,Paper,10-Sep-2012,,,,,,,,
3169,20-Dec-2010,Medium,7, $36 ,0.04,-$20.0,4.42,4.99,Liz Carlisle,Saskachewan,Prarie,Office Supplies,Envelopes,21-Dec-2010,,,,,,,,
9473,10-Nov-2012,Not Specified,3, $32 ,0.1,-$23.7,8.04,8.94,Jonathan Doherty,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories,13-Oct-2012,,,,,,,,
25155,20-Jan-2010,Low,3, $30 ,0.01,-$1.7,4.98,5.49,John Dryer,Saskachewan,Prarie,Office Supplies,Paper,25-Jan-2010,,,,,,,,
44965,10-Feb-2011,Low,19, $29 ,0,$2.2,1.48,0.7,Peter Fuller,Saskachewan,Prarie,Office Supplies,Rubber Bands,10-Jun-2011,,,,,,,,
17862,05-Jul-2012,Not Specified,1, $29 ,0,-$57.0,20.97,6.5,Neil Knudson,Saskachewan,Prarie,Technology,Computer Peripherals,05-Aug-2012,,,,,,,,
56516,08-Mar-2009,Medium,6, $28 ,0.08,-$23.8,3.98,5.26,Stefania Perrino,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories,08-Apr-2009,,,,,,,,
13543,08-Aug-2012,Medium,2, $28 ,0.09,-$22.1,9.71,9.45,Andy Reiter,Saskachewan,Prarie,Office Supplies,Storage & Organization,08-Aug-2012,,,,,,,,
47942,27-Feb-2010,Medium,3, $23 ,0.04,-$4.6,5.88,3.04,Harold Dahlen,Saskachewan,Prarie,Office Supplies,Paper,03-Jan-2010,,,,,,,,
29639,17-Apr-2011,Critical,8, $22 ,0.04,-$14.1,2.6,2.4,Patrick Ryan,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies,19-Apr-2011,,,,,,,,
43110,02-Jun-2011,High,3, $21 ,0,-$9.7,4.98,5.02,Maxwell Schwartz,Saskachewan,Prarie,Office Supplies,Paper,02-Jun-2011,,,,,,,,
55234,28-Jul-2010,Low,5, $17 ,0.03,-$7.5,2.98,2.03,Tiffany House,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies,30-Jul-2010,,,,,,,,
11335,21-Oct-2009,High,3, $15 ,0.08,-$2.4,4.98,0.49,Maya Herman,Saskachewan,Prarie,Office Supplies,Labels,22-Oct-2009,,,,,,,,
55648,09-Sep-2009,Critical,5, $15 ,0.08,-$2.6,2.88,0.7,Sung Shariari,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies,09-Dec-2009,,,,,,,,
16935,15-Dec-2012,Not Specified,3, $15 ,0.06,-$2.7,4.48,1.22,Michael Grace,Saskachewan,Prarie,Office Supplies,Paper,16-Dec-2012,,,,,,,,
31330,06-Jan-2010,High,2, $14 ,0.04,-$7.9,5.98,1.67,Paul Stevenson,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies,06-Feb-2010,,,,,,,,
9671,09-Dec-2011,High,6, $13 ,0.07,-$4.9,1.88,1.49,Sung Shariari,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories,14-Sep-2011,,,,,,,,
23648,24-Sep-2012,Critical,4, $11 ,0.1,-$0.6,2.61,0.5,Liz Carlisle,Saskachewan,Prarie,Office Supplies,Labels,25-Sep-2012,,,,,,,,
59911,18-Dec-2011,Not Specified,1, $11 ,0.1,-$4.3,9.11,2.15,Arianne Irving,Saskachewan,Prarie,Office Supplies,Paper,19-Dec-2011,,,,,,,,
59207,18-May-2009,Critical,3, $10 ,0.09,-$4.1,2.98,1.58,Roy Collins,Saskachewan,Prarie,Office Supplies,Rubber Bands,19-May-2009,,,,,,,,
28550,20-Mar-2011,Not Specified,1, $8 ,0.1,-$6.6,4.76,3.01,Cindy Schnelling,Saskachewan,Prarie,Office Supplies,Paper,21-Mar-2011,,,,,,,,
26432,30-Dec-2009,Low,48," $27,820 ",0.08,"$11,630.2",599.99,24.49,Logan Haushalter,Quebec,Quebec,Technology,Copiers and Fax,01-Aug-2010,,,,,,,,
59781,12-Dec-2012,Not Specified,28," $24,391 ",0.04,"-$9,611.9",880.98,44.55,Julia Barnett,Quebec,Quebec,Furniture,Bookcases,13-Dec-2012,,,,,,,,
44647,24-Jan-2012,Low,47," $23,240 ",0.06,"$6,888.4",500.98,26,Ross DeVincentis,Quebec,Quebec,Furniture,Chairs & Chairmats,24-Jan-2012,,,,,,,,
23782,01-Oct-2010,Low,46," $21,390 ",0.09,"$5,365.4",500.98,26,Justin MacKendrick,Quebec,Quebec,Furniture,Chairs & Chairmats,01-Oct-2010,,,,,,,,
26276,09-Dec-2010,Low,19," $20,330 ",0,"$9,224.1",999.99,13.99,Janet Martin,Quebec,Quebec,Technology,Office Machines,16-Sep-2010,,,,,,,,
30279,12-Jul-2011,Critical,39," $19,540 ",0.06,"$4,914.2",517.48,16.63,Ellis Ballard,Quebec,Quebec,Technology,Office Machines,12-Aug-2011,,,,,,,,
40870,12-Nov-2011,Critical,43," $12,859 ",0.08,"$4,833.3",300.97,7.18,Justin MacKendrick,Quebec,Quebec,Technology,Computer Peripherals,12-Nov-2011,,,,,,,,
29220,29-Dec-2012,Medium,36," $12,690 ",0.08,"$5,045.3",367.99,19.99,Logan Haushalter,Quebec,Quebec,Office Supplies,Binders and Binder Accessories,29-Dec-2012,,,,,,,,
46177,12-May-2010,Low,13," $11,170 ",0.07,"$3,982.2",896.99,19.99,Rick Duston,Quebec,Quebec,Office Supplies,Binders and Binder Accessories,12-May-2010,,,,,,,,
56291,17-Sep-2012,Not Specified,22," $11,023 ",0.06,"$1,869.9",517.48,16.63,Shirley Daniels,Quebec,Quebec,Technology,Office Machines,19-Sep-2012,,,,,,,,
59714,13-Dec-2010,Critical,26," $9,226 ",0.03,"$1,656.5",349.45,60,Julia Barnett,Quebec,Quebec,Furniture,Tables,15-Dec-2010,,,,,,,,
20518,10-May-2009,Critical,49," $8,252 ",0.07,"$2,418.6",200.99,4.2,Paul Knutson,Quebec,Quebec,Technology,Telephones and Communication,10-Jun-2009,,,,,,,,
39878,03-May-2011,Not Specified,50," $7,664 ",0,-$375.3,150.98,39.25,Sheri Gordon,Quebec,Quebec,Furniture,Tables,03-Jul-2011,,,,,,,,
30276,26-Aug-2011,Low,34," $7,656 ",0.1,-$715.8,296.18,54.12,Carlos Meador,Quebec,Quebec,Furniture,Tables,30-Aug-2011,,,,,,,,
38912,28-Oct-2012,Low,46," $6,944 ",0.01,$608.9,152.48,4,Ben Peterman,Quebec,Quebec,Technology,Computer Peripherals,30-Oct-2012,,,,,,,,
20384,25-Oct-2011,Low,32," $6,903 ",0.04,-$513.8,212.6,110.2,Mitch Webber,Quebec,Quebec,Furniture,Tables,29-Oct-2011,,,,,,,,
18373,04-Dec-2012,Critical,35," $6,608 ",0.09,"$2,164.6",207.48,0.99,Tracy Poddar,Quebec,Quebec,Office Supplies,Appliances,04-Dec-2012,,,,,,,,
22055,23-Sep-2012,Medium,40," $6,147 ",0.05,$633.0,160.98,30,Stewart Visinsky,Quebec,Quebec,Furniture,Chairs & Chairmats,25-Sep-2012,,,,,,,,
58854,24-Apr-2010,Critical,35," $6,131 ",0.03,$583.2,170.98,35.89,Arthur Gainer,Quebec,Quebec,Furniture,Bookcases,25-Apr-2010,,,,,,,,
52837,18-Jan-2012,Critical,32," $5,934 ",0.08,$519.6,193.17,19.99,Julie Kriz,Quebec,Quebec,Office Supplies,Storage & Organization,20-Jan-2012,,,,,,,,
44033,01-Oct-2012,Critical,45," $5,812 ",0.03,-$434.2,124.49,51.94,Keith Herrera,Quebec,Quebec,Furniture,Tables,01-Dec-2012,,,,,,,,
35845,01-Jun-2011,High,15," $5,713 ",0.05,-$712.5,376.13,85.63,Deanra Eno,Quebec,Quebec,Furniture,Tables,01-Aug-2011,,,,,,,,
28647,14-Mar-2009,Critical,38," $5,680 ",0.09,"-$1,763.8",154.13,69,Carol Triggs,Quebec,Quebec,Furniture,Tables,15-Mar-2009,,,,,,,,
50692,17-Sep-2010,High,47," $5,607 ",0.06,-$300.9,124.49,51.94,Shirley Schmidt,Quebec,Quebec,Furniture,Tables,19-Sep-2010,,,,,,,,
7623,28-Oct-2009,Critical,18," $5,459 ",0.03,"$1,603.1",300.65,24.49,Sheri Gordon,Quebec,Quebec,Office Supplies,Appliances,30-Oct-2009,,,,,,,,
30336,29-Jan-2010,Medium,28," $5,155 ",0.06,$368.8,193.17,19.99,Caroline Jumper,Quebec,Quebec,Office Supplies,Storage & Organization,31-Jan-2010,,,,,,,,
32292,15-Feb-2012,Low,49," $5,009 ",0.04,"$1,601.6",115.99,5.99,Ben Peterman,Quebec,Quebec,Technology,Telephones and Communication,22-Feb-2012,,,,,,,,
47617,12-Aug-2009,Not Specified,17," $5,001 ",0.09,"$1,680.9",304.99,19.99,Sylvia Foulston,Quebec,Quebec,Office Supplies,Binders and Binder Accessories,12-Sep-2009,,,,,,,,
54370,04-Aug-2012,Not Specified,49," $4,969 ",0,"$1,041.3",99.99,19.99,Carol Adams,Quebec,Quebec,Technology,Computer Peripherals,04-Aug-2012,,,,,,,,
30114,16-Aug-2010,Low,7," $4,667 ",0.09,-$362.9,699.99,24.49,Caroline Jumper,Quebec,Quebec,Technology,Copiers and Fax,23-Aug-2010,,,,,,,,
2467,15-Jul-2011,Not Specified,30," $4,147 ",0.09,$586.6,145.45,17.85,Caroline Jumper,Quebec,Quebec,Technology,Office Machines,16-Jul-2011,,,,,,,,
2150,06-Feb-2009,Medium,21," $3,906 ",0.01,$55.3,179.29,29.21,Vivian Mathis,Quebec,Quebec,Furniture,Tables,06-Apr-2009,,,,,,,,
43779,21-Aug-2009,High,20," $3,878 ",0.09,"$1,397.9",209.84,21.21,Lindsay Castell,Quebec,Quebec,Furniture,Office Furnishings,24-Aug-2009,,,,,,,,
17414,29-Jun-2012,High,39," $3,755 ",0.07,$448.1,99.99,19.99,Katherine Nockton,Quebec,Quebec,Technology,Computer Peripherals,07-Jan-2012,,,,,,,,
13730,05-Sep-2011,High,26," $3,618 ",0.07,-$354.1,146.34,43.75,Bradley Nguyen,Quebec,Quebec,Furniture,Tables,05-Nov-2011,,,,,,,,
34337,14-May-2010,Medium,36," $3,611 ",0.04,"$2,235.4",99.23,8.99,Bill Eplett,Quebec,Quebec,Furniture,Office Furnishings,15-May-2010,,,,,,,,
13089,14-Dec-2011,Not Specified,34," $3,577 ",0.1,"-$1,620.4",114.98,58.72,Damala Kotsonis,Quebec,Quebec,Furniture,Bookcases,17-Dec-2011,,,,,,,,
614,30-Nov-2012,High,24," $3,366 ",0.07,-$335.3,138.75,52.42,Dave Hallsten,Quebec,Quebec,Furniture,Tables,12-Jan-2012,,,,,,,,
7623,28-Oct-2009,Critical,32," $3,080 ",0.1,"$1,480.2",104.85,4.65,Sheri Gordon,Quebec,Quebec,Office Supplies,Paper,29-Oct-2009,,,,,,,,
24647,06-Apr-2009,Not Specified,3," $3,030 ",0,"-$1,820.0",999.99,13.99,Mitch Webber,Quebec,Quebec,Technology,Office Machines,06-Jun-2009,,,,,,,,
7846,25-Jun-2011,Low,47," $2,926 ",0.09,$499.3,67.28,19.99,Dave Hallsten,Quebec,Quebec,Office Supplies,Binders and Binder Accessories,30-Jun-2011,,,,,,,,
7936,04-May-2010,Low,50," $2,851 ",0.06,-$868.9,58.14,36.61,Pete Takahito,Quebec,Quebec,Furniture,Bookcases,04-May-2010,,,,,,,,
33152,21-Nov-2010,Critical,19," $2,570 ",0,$398.0,155.99,8.99,Caroline Jumper,Quebec,Quebec,Technology,Telephones and Communication,23-Nov-2010,,,,,,,,
26306,30-Oct-2012,Low,15," $2,568 ",0,-$506.0,209.37,69,Brendan Murry,Quebec,Quebec,Furniture,Tables,11-Apr-2012,,,,,,,,
24644,28-Jul-2009,Critical,40," $2,550 ",0.01,$882.5,60.97,4.5,Tony Molinari,Quebec,Quebec,Office Supplies,Appliances,30-Jul-2009,,,,,,,,
43745,11-Jan-2010,Low,43," $2,434 ",0.02,$946.7,54.48,0.99,Laurel Elliston,Quebec,Quebec,Office Supplies,Appliances,11-Jan-2010,,,,,,,,
50759,19-Mar-2010,Low,46," $2,423 ",0.1,$366.2,65.99,8.99,Deborah Brumfield,Quebec,Quebec,Technology,Telephones and Communication,24-Mar-2010,,,,,,,,
55425,11-Jan-2011,Critical,8," $2,302 ",0.05,-$114.7,300.97,7.18,Paul Knutson,Quebec,Quebec,Technology,Computer Peripherals,11-Mar-2011,,,,,,,,
38048,24-Jan-2010,High,42," $2,252 ",0.1,$478.1,65.99,5.63,Ted Butterfield,Quebec,Quebec,Technology,Telephones and Communication,24-Jan-2010,,,,,,,,
20518,10-May-2009,Critical,7," $2,206 ",0.01,-$313.1,297.48,18.06,Paul Knutson,Quebec,Quebec,Technology,Office Machines,10-Jun-2009,,,,,,,,
5189,25-Nov-2010,Low,14," $2,067 ",0.03,$65.6,140.85,19.99,Evan Henry,Quebec,Quebec,Office Supplies,Storage & Organization,27-Nov-2010,,,,,,,,
37287,11-Jan-2012,Low,22," $2,052 ",0.04,$371.4,110.99,2.5,Brad Thomas,Quebec,Quebec,Technology,Telephones and Communication,11-May-2012,,,,,,,,
53152,03-May-2009,Medium,36," $2,052 ",0.01,$350.4,65.99,8.8,Bill Eplett,Quebec,Quebec,Technology,Telephones and Communication,03-May-2009,,,,,,,,
10919,27-Mar-2010,High,42," $2,041 ",0.07,"-$1,231.9",48.91,35,Ross DeVincentis,Quebec,Quebec,Office Supplies,Storage & Organization,27-Mar-2010,,,,,,,,
52039,08-Feb-2012,Critical,48," $2,006 ",0,$840.5,40.98,1.99,Justin MacKendrick,Quebec,Quebec,Technology,Computer Peripherals,08-Apr-2012,,,,,,,,
54721,18-Oct-2012,Not Specified,19," $2,002 ",0,$151.1,100.98,26.22,Liz Willingham,Quebec,Quebec,Furniture,Bookcases,19-Oct-2012,,,,,,,,
20900,24-Nov-2010,Low,50," $1,978 ",0,$483.6,45.99,4.99,Ellis Ballard,Quebec,Quebec,Technology,Telephones and Communication,26-Nov-2010,,,,,,,,
17698,13-May-2012,High,43," $1,884 ",0.08,$528.8,44.01,3.5,Michael Kennedy,Quebec,Quebec,Office Supplies,Appliances,15-May-2012,,,,,,,,
55908,23-May-2009,High,44," $1,845 ",0.03,$807.4,42.8,2.99,Tom Stivers,Quebec,Quebec,Office Supplies,Binders and Binder Accessories,24-May-2009,,,,,,,,
59781,12-Dec-2012,Not Specified,18," $1,838 ",0.02,"$1,249.4",99.23,8.99,Julia Barnett,Quebec,Quebec,Furniture,Office Furnishings,14-Dec-2012,,,,,,,,
7623,28-Oct-2009,Critical,37," $1,793 ",0.06,$21.5,49.99,19.99,Sheri Gordon,Quebec,Quebec,Technology,Computer Peripherals,30-Oct-2009,,,,,,,,
41254,01-Oct-2011,Critical,17," $1,783 ",0.08,$280.6,107.53,5.81,Mitch Webber,Quebec,Quebec,Furniture,Office Furnishings,01-Dec-2011,,,,,,,,
6086,22-Sep-2011,Critical,48," $1,735 ",0.04,$57.9,35.44,19.99,Michael Kennedy,Quebec,Quebec,Office Supplies,Paper,24-Sep-2011,,,,,,,,
51047,04-Oct-2009,Medium,38," $1,685 ",0.03,-$682.0,41.47,34.2,Ellis Ballard,Quebec,Quebec,Furniture,Office Furnishings,04-Nov-2009,,,,,,,,
644,30-Apr-2012,Critical,5," $1,680 ",0.01,-$171.9,320.98,58.95,Bill Eplett,Quebec,Quebec,Furniture,Chairs & Chairmats,05-Jan-2012,,,,,,,,
11683,02-Jul-2012,Not Specified,28," $1,650 ",0.03,$335.1,65.99,5.99,Fred Chung,Quebec,Quebec,Technology,Telephones and Communication,02-Jul-2012,,,,,,,,
8677,10-Jul-2012,High,38," $1,611 ",0.1,-$8.7,43.57,16.36,Speros Goranitis,Quebec,Quebec,Office Supplies,Storage & Organization,10-Sep-2012,,,,,,,,
4004,05-Jun-2010,Medium,44," $1,512 ",0.05,$195.5,34.58,8.99,Sheri Gordon,Quebec,Quebec,Office Supplies,Pens & Art Supplies,05-Jul-2010,,,,,,,,
30276,26-Aug-2011,Low,44," $1,454 ",0,$549.8,35.99,1.1,Carlos Meador,Quebec,Quebec,Technology,Telephones and Communication,30-Aug-2011,,,,,,,,
26432,30-Dec-2009,Low,37," $1,421 ",0.06,$389.7,38.06,4.5,Logan Haushalter,Quebec,Quebec,Office Supplies,Appliances,01-Jun-2010,,,,,,,,
30279,12-Jul-2011,Critical,25," $1,413 ",0.1,$325.0,60.97,4.5,Ellis Ballard,Quebec,Quebec,Office Supplies,Appliances,12-Jul-2011,,,,,,,,
34657,05-May-2010,Low,46," $1,397 ",0.04,-$75.7,30.98,19.51,Fred Chung,Quebec,Quebec,Office Supplies,Envelopes,14-May-2010,,,,,,,,
43907,18-Jul-2012,Critical,42," $1,393 ",0,"-$1,981.6",31.76,45.51,Anne Pryor,Quebec,Quebec,Furniture,Tables,20-Jul-2012,,,,,,,,
43745,11-Jan-2010,Low,26," $1,368 ",0.04,$27.5,50.98,6.5,Laurel Elliston,Quebec,Quebec,Technology,Computer Peripherals,11-Mar-2010,,,,,,,,
16036,01-May-2012,Medium,10," $1,319 ",0.07,-$268.9,155.99,8.08,Harold Dahlen,Quebec,Quebec,Technology,Telephones and Communication,01-Jun-2012,,,,,,,,
20934,20-Jan-2010,Critical,5," $1,254 ",0.09,-$577.5,264.98,17.86,Bill Eplett,Quebec,Quebec,Technology,Office Machines,21-Jan-2010,,,,,,,,
43745,11-Jan-2010,Low,32," $1,250 ",0.02,$303.3,45.99,2.5,Laurel Elliston,Quebec,Quebec,Technology,Telephones and Communication,11-Jan-2010,,,,,,,,
40454,21-Apr-2011,Not Specified,43," $1,244 ",0.1,$22.7,30.98,8.99,Cynthia Delaney,Quebec,Quebec,Office Supplies,Pens & Art Supplies,24-Apr-2011,,,,,,,,
56768,27-Jul-2011,Critical,13," $1,207 ",0.03,$235.4,90.97,14,Giulietta Dortch,Quebec,Quebec,Technology,Office Machines,28-Jul-2011,,,,,,,,
39040,21-May-2009,Critical,26," $1,205 ",0.03,-$221.3,55.99,5,Astrea Jones,Quebec,Quebec,Technology,Telephones and Communication,22-May-2009,,,,,,,,
56291,17-Sep-2012,Not Specified,47," $1,201 ",0.06,-$37.3,24.98,8.79,Shirley Daniels,Quebec,Quebec,Office Supplies,Storage & Organization,18-Sep-2012,,,,,,,,
19841,26-Dec-2010,Low,7," $1,126 ",0.08,-$558.0,195.99,4.2,Tom Stivers,Quebec,Quebec,Technology,Telephones and Communication,26-Jan-2011,,,,,,,,
55492,19-Sep-2011,Critical,10," $1,124 ",0.03,-$126.5,125.99,7.69,Stewart Visinsky,Quebec,Quebec,Technology,Telephones and Communication,21-Sep-2011,,,,,,,,
21057,02-Mar-2011,Low,28," $1,104 ",0.04,$253.6,39.48,1.99,Justin MacKendrick,Quebec,Quebec,Technology,Computer Peripherals,02-Oct-2011,,,,,,,,
26341,28-Jul-2010,Critical,8," $1,095 ",0.03,-$281.2,124.49,51.94,Karen Ferguson,Quebec,Quebec,Furniture,Tables,30-Jul-2010,,,,,,,,
24740,01-Oct-2010,Medium,11," $1,091 ",0.04,$160.5,92.23,39.61,Logan Haushalter,Quebec,Quebec,Furniture,Office Furnishings,01-Nov-2010,,,,,,,,
7301,28-Dec-2010,Low,17, $959 ,0.06,$125.0,65.99,2.5,Logan Haushalter,Quebec,Quebec,Technology,Telephones and Communication,14-Jan-2011,,,,,,,,
38976,25-Dec-2010,Critical,46, $945 ,0.03,$165.5,19.98,8.68,Paul Knutson,Quebec,Quebec,Office Supplies,Paper,27-Dec-2010,,,,,,,,
39335,25-May-2009,Not Specified,34, $890 ,0.1,$204.5,27.18,8.23,Mitch Webber,Quebec,Quebec,Office Supplies,Envelopes,27-May-2009,,,,,,,,
31040,14-Sep-2010,Not Specified,23, $873 ,0.1,-$22.6,39.98,4,Caroline Jumper,Quebec,Quebec,Technology,Computer Peripherals,16-Sep-2010,,,,,,,,
36358,13-May-2009,Not Specified,28, $865 ,0.06,-$159.3,30.42,8.65,Dorris Love,Quebec,Quebec,Technology,Computer Peripherals,15-May-2009,,,,,,,,
24099,20-May-2011,Not Specified,36, $826 ,0,"-$1,049.3",20.34,35,Max Engle,Quebec,Quebec,Office Supplies,Storage & Organization,21-May-2011,,,,,,,,
36358,13-May-2009,Not Specified,22, $823 ,0.02,$318.3,37.94,5.08,Dorris Love,Quebec,Quebec,Office Supplies,Paper,14-May-2009,,,,,,,,
5543,24-Sep-2010,Medium,15, $704 ,0.04,$138.5,48.58,3.99,Fred Chung,Quebec,Quebec,Office Supplies,Appliances,26-Sep-2010,,,,,,,,
3877,20-May-2010,Low,14, $700 ,0.02,$254.3,48.04,7.23,Paul Knutson,Quebec,Quebec,Office Supplies,Paper,20-May-2010,,,,,,,,
46787,29-Mar-2012,Medium,32, $693 ,0.07,-$59.8,22.99,8.99,Caroline Jumper,Quebec,Quebec,Office Supplies,Pens & Art Supplies,31-Mar-2012,,,,,,,,
44196,22-Aug-2009,Not Specified,12, $654 ,0.09,-$83.5,65.99,5.31,Cynthia Delaney,Quebec,Quebec,Technology,Telephones and Communication,23-Aug-2009,,,,,,,,
16640,27-Jul-2010,Low,6, $652 ,0.09,-$227.5,113.98,30,Stewart Visinsky,Quebec,Quebec,Furniture,Chairs & Chairmats,29-Jul-2010,,,,,,,,
54020,31-Jan-2012,Low,35, $649 ,0.05,$182.6,18.97,5.21,Jennifer Ferguson,Quebec,Quebec,Office Supplies,Paper,02-Apr-2012,,,,,,,,
614,30-Nov-2012,High,41, $628 ,0,$163.8,14.34,5,Dave Hallsten,Quebec,Quebec,Furniture,Office Furnishings,12-Feb-2012,,,,,,,,
21344,12-Sep-2012,Low,29, $587 ,0.08,$134.3,20.89,1.99,Bobby Trafton,Quebec,Quebec,Technology,Computer Peripherals,13-Dec-2012,,,,,,,,
18816,24-Feb-2009,Critical,12, $580 ,0.03,$109.0,48.58,3.99,Jeremy Lonsdale,Quebec,Quebec,Office Supplies,Appliances,26-Feb-2009,,,,,,,,
43877,15-Mar-2010,Low,36, $580 ,0.09,-$31.9,16.91,6.25,Dorris Love,Quebec,Quebec,Office Supplies,Storage & Organization,15-Mar-2010,,,,,,,,
5155,06-Nov-2009,High,14, $569 ,0.01,-$38.5,39.98,4,Pete Takahito,Quebec,Quebec,Technology,Computer Peripherals,06-Dec-2009,,,,,,,,
738,03-Jan-2010,Not Specified,7, $561 ,0.04,$32.6,80.98,4.5,Caroline Jumper,Quebec,Quebec,Office Supplies,Appliances,03-Mar-2010,,,,,,,,
44487,09-Nov-2009,Critical,37, $559 ,0.03,-$92.9,15.14,4.53,Helen Wasserman,Quebec,Quebec,Office Supplies,Storage & Organization,13-Sep-2009,,,,,,,,
7846,25-Jun-2011,Low,20, $553 ,0.01,-$64.8,26.31,5.89,Dave Hallsten,Quebec,Quebec,Technology,Computer Peripherals,07-Feb-2011,,,,,,,,
16036,01-May-2012,Medium,33, $551 ,0.1,-$141.6,17.7,9.47,Harold Dahlen,Quebec,Quebec,Office Supplies,Storage & Organization,01-Jun-2012,,,,,,,,
31040,14-Sep-2010,Not Specified,19, $546 ,0.1,-$35.5,29.74,6.64,Caroline Jumper,Quebec,Quebec,Office Supplies,Storage & Organization,16-Sep-2010,,,,,,,,
13156,10-May-2011,Low,12, $502 ,0.04,$159.7,39.98,9.2,Jennifer Ferguson,Quebec,Quebec,Furniture,Office Furnishings,10-Oct-2011,,,,,,,,
